income,debt,age,employment_years,late_payments,credit_history_years,credit_utilization,active_loans,payment_ratio,creditworthy,debt_to_income,late_payment_rate
51886.16,28131.55,49,6,1,11,0.391,1,0.916,1,0.5421782995696732,0.09090909090909091
30864.12,55158.52,69,16,0,16,0.527,2,0.944,1,1.7871405372970297,0.0
40614.19,20115.54,51,21,1,5,0.721,1,0.923,1,0.49528354498760163,0.2
41055.18,16724.85,53,17,0,7,0.826,3,0.791,1,0.40737490372713014,0.0
66544.13,47992.25,45,16,1,10,0.204,2,1.0,1,0.7212093688804707,0.1
57463.76,33760.1,46,27,1,4,0.714,3,0.987,0,0.587502453720397,0.25
55858.01,14610.42,35,6,4,5,0.43,1,0.774,1,0.2615635608930572,0.8
85905.96,18060.78,46,19,3,4,0.851,1,1.0,1,0.21023896362953162,0.75
75741.88,20437.46,65,9,0,23,0.347,0,0.919,1,0.26983037653673236,0.0
74934.08,22772.42,39,30,1,23,0.055,1,1.0,1,0.3038993739564161,0.043478260869565216
78164.07,7452.74,27,7,1,16,0.365,0,0.945,1,0.0953473891520746,0.0625
85768.16,6604.54,50,27,1,17,0.562,3,0.845,0,0.07700456672965818,0.058823529411764705
25173.91,10110.44,59,19,0,4,0.101,0,0.942,0,0.40162374458318156,0.0
55168.39,9614.69,67,6,0,2,0.686,2,0.877,0,0.17427896663288525,0.0
24368.53,11844.77,47,23,4,10,0.34,0,0.854,1,0.4860683020272458,0.4
66063.36,27192.3,59,7,3,24,0.64,1,1.0,1,0.4116094004301325,0.125
64864.63,16128.18,33,8,0,12,0.393,1,0.967,1,0.24864367529730766,0.0
104050.55,20450.93,41,10,1,20,0.662,5,1.0,1,0.19654802401332813,0.05
110921.5,8121.98,41,21,0,9,0.545,5,0.912,1,0.07322277466496575,0.0
71210.2,13333.83,37,12,2,8,0.401,2,0.873,1,0.18724606868117208,0.25
51895.12,26366.37,56,17,0,20,0.375,0,0.985,1,0.5080703156674461,0.0
80859.23,26498.57,64,17,1,12,0.668,1,0.882,1,0.3277123712407353,0.08333333333333333
51255.57,11239.1,37,6,0,18,0.41,0,0.918,1,0.219275680672364,0.0
64959.28,19994.4,27,7,3,18,0.367,1,0.977,1,0.3077989780674909,0.16666666666666666
101306.3,75160.28,61,9,1,18,0.421,3,0.931,1,0.7419112138139483,0.05555555555555555
50571.6,17795.28,62,6,2,17,0.21,2,0.906,1,0.35188287497330517,0.11764705882352941
93404.79,11470.75,66,28,0,20,0.134,2,0.842,1,0.1228068710394831,0.0
88165.69,16077.59,33,11,0,12,0.786,2,1.0,0,0.18235653801382373,0.0
42297.63,19111.44,56,12,0,8,0.133,4,0.914,1,0.4518324076313496,0.0
100749.74,16315.45,56,20,0,13,0.456,2,0.983,1,0.16194036828283626,0.0
89009.41,17636.86,59,24,0,8,0.745,0,0.974,0,0.19814601624704622,0.0
68050.76,7043.68,60,21,1,2,0.195,1,1.0,1,0.10350626502922232,0.5
46124.38,9627.87,67,17,4,9,0.562,2,0.924,0,0.20873711473194873,0.4444444444444444
44156.7,16334.9,44,30,0,13,0.429,2,0.916,1,0.36993027105739335,0.0
51031.3,16166.6,24,27,1,13,0.35,1,0.862,1,0.3167977300205952,0.07692307692307693
82976.28,12457.82,30,6,0,9,0.434,2,0.902,1,0.1501371235249399,0.0
42281.77,16043.65,64,4,0,18,0.146,1,0.964,1,0.3794460354899996,0.0
79143.91,18728.22,62,12,1,7,0.164,1,0.883,1,0.23663501083027108,0.14285714285714285
37173.54,32088.27,21,25,1,16,0.243,2,0.962,1,0.8632018903768648,0.0625
59296.86,16875.86,39,29,1,7,0.232,0,1.0,1,0.28459955552452526,0.14285714285714285
68287.64,23331.14,33,21,2,24,0.472,2,0.909,1,0.34165977913426204,0.08333333333333333
195331.05,12658.53,36,21,1,16,0.059,2,0.848,1,0.0648055186310625,0.0625
34973.66,26107.8,52,7,2,14,0.362,3,0.911,0,0.7464989366283081,0.14285714285714285
126064.52,22979.36,45,18,0,11,0.577,2,0.84,1,0.18228253278559264,0.0
69534.04,31599.86,44,5,0,19,0.39,1,1.0,1,0.45445166137333604,0.0
78211.34,28620.44,42,16,0,11,0.117,1,0.946,0,0.3659372157541349,0.0
68555.51,26391.71,52,6,0,20,0.861,2,0.889,1,0.38496847299363685,0.0
79401.27,16884.57,54,2,0,4,0.626,3,0.901,1,0.21264861380680686,0.0
60656.63,21106.53,23,29,4,20,0.245,0,0.857,1,0.34796740273899157,0.2
125049.52,35932.87,27,27,0,24,0.236,1,1.0,1,0.28734912377112687,0.0
52930.26,11781.41,37,21,1,6,0.104,0,1.0,1,0.22258364119125806,0.16666666666666666
108190.42,11964.05,42,19,3,6,0.483,0,0.835,1,0.11058326605997093,0.5
48638.82,20252.98,69,7,1,23,0.68,0,1.0,1,0.4163953813024247,0.043478260869565216
63261.31,23577.75,64,17,0,10,0.454,3,0.923,1,0.37270410619065586,0.0
40125.18,10534.99,52,23,0,17,0.399,0,1.0,1,0.2625530901045179,0.0
79770.04,17146.19,22,16,0,5,0.151,3,0.812,1,0.21494523507823238,0.0
124548.34,16933.14,25,8,1,11,0.712,1,0.956,1,0.13595636842690959,0.09090909090909091
62776.26,4264.99,43,12,0,17,0.634,4,0.911,1,0.06793953637887952,0.0
59488.84,15605.69,49,26,2,22,0.397,0,0.986,1,0.2623297075552322,0.09090909090909091
39362.34,16250.36,53,7,1,11,0.105,2,0.944,1,0.41284029353945934,0.09090909090909091
58627.6,16218.97,27,29,1,2,0.077,0,0.942,1,0.27664393562076567,0.5
31741.65,45182.78,64,23,1,10,0.703,0,0.933,1,1.4234540422441806,0.1
43102.98,8167.01,45,27,1,16,0.511,0,1.0,1,0.1894766904747653,0.0625
71983.79,10531.46,50,15,1,22,0.399,1,0.928,1,0.14630321632134125,0.045454545454545456
117676.96,3295.13,22,6,0,21,0.467,3,1.0,1,0.028001488141773886,0.0
230104.18,13167.82,61,1,2,19,0.182,0,0.984,1,0.05722547065420541,0.10526315789473684
49920.11,13918.29,47,16,0,4,0.344,0,1.0,1,0.27881128467064675,0.0
123998.86,12921.42,31,12,2,13,0.152,0,0.869,1,0.10420595802251731,0.15384615384615385
72535.48,36979.44,36,3,0,14,0.477,1,0.99,1,0.509811750056662,0.0
60723.2,31493.25,38,28,1,12,0.517,0,0.964,1,0.518636204943086,0.08333333333333333
78968.95,18934.37,22,30,0,23,0.173,2,0.857,1,0.23976980826008196,0.0
66836.52,14146.59,67,11,1,24,0.01,0,0.925,1,0.21165958371261698,0.041666666666666664
68310.63,35071.72,60,20,2,6,0.439,2,1.0,0,0.5134152620170536,0.3333333333333333
54089.35,17770.31,64,12,3,23,0.433,1,0.913,1,0.32853620906888326,0.13043478260869565
34647.93,10575.04,38,15,0,21,0.34,2,0.914,1,0.3052141931711361,0.0
32451.8,5899.16,48,19,0,17,0.567,1,0.972,1,0.18178221238883513,0.0
87212.48,13511.18,43,12,1,10,0.531,3,0.902,0,0.15492255236865185,0.1
57390.12,29396.93,44,24,0,19,0.318,2,0.95,1,0.5122298054090146,0.0
49707.07,79053.27,49,5,1,15,0.333,1,0.909,0,1.5903828167703307,0.06666666666666667
65249.27,18735.47,43,20,3,22,0.412,0,0.968,1,0.2871368522590368,0.13636363636363635
92954.19,10945.09,58,30,2,18,0.542,0,0.936,1,0.11774713974700872,0.1111111111111111
70495.65,8332.34,23,26,2,24,0.467,0,1.0,1,0.11819651283447986,0.08333333333333333
48383.68,25768.23,30,1,0,11,0.187,5,0.943,1,0.5325810273216093,0.0
112868.01,5716.58,64,3,1,2,0.129,4,0.924,1,0.05064836351770533,0.5
132293.21,25741.28,64,19,2,12,0.476,2,1.0,1,0.19457748436219818,0.16666666666666666
81201.83,30627.07,61,28,2,24,0.388,1,0.843,0,0.37717216471599224,0.08333333333333333
100739.29,23901.79,39,26,4,16,0.382,0,1.0,1,0.2372638322148191,0.25
113666.56,15605.0,43,28,1,17,0.078,1,0.871,1,0.1372875188621878,0.058823529411764705
108086.51,25986.66,22,4,0,16,0.475,1,1.0,0,0.24042463763516836,0.0
85689.64,20115.32,34,16,1,15,0.214,0,1.0,1,0.2347462306995338,0.06666666666666667
85084.38,10854.63,56,22,2,2,0.682,1,0.903,1,0.12757488507291231,1.0
82124.35,59927.76,37,19,2,10,0.256,0,0.91,1,0.7297197481623903,0.2
39669.61,14321.76,44,24,2,3,0.149,0,0.932,1,0.3610259843744368,0.6666666666666666
89095.84,29803.05,27,6,1,9,0.647,1,0.984,1,0.33450551675588897,0.1111111111111111
35313.7,3736.96,45,14,2,18,0.095,1,0.87,1,0.10582181986028086,0.1111111111111111
45459.3,41267.61,56,13,1,20,0.182,0,0.932,1,0.9077924649081706,0.05
116861.74,46761.87,49,29,3,6,0.8,0,0.918,0,0.40014695998878674,0.5
94867.99,18352.46,48,6,0,16,0.332,0,0.859,1,0.19345260714388487,0.0
126940.25,25882.65,65,10,0,6,0.638,2,0.867,1,0.20389632130076946,0.0
57520.06,25878.35,32,0,0,5,0.074,1,0.949,1,0.449901303997249,0.0
38701.38,11852.78,35,4,1,24,0.244,4,0.948,1,0.3062624640258306,0.041666666666666664
58334.32,25687.42,51,30,2,15,0.284,2,0.887,1,0.44034832325121814,0.13333333333333333
68053.99,10641.51,44,26,0,5,0.303,1,0.946,1,0.15636864201496486,0.0
67351.97,12117.85,68,8,1,4,0.386,2,0.895,1,0.1799182711359445,0.25
108260.84,37445.43,23,21,1,2,0.646,0,1.0,1,0.3458815763853301,0.5
55247.08,33916.42,26,18,1,12,0.076,1,0.933,1,0.6139043004625764,0.08333333333333333
76157.44,11372.84,37,28,0,3,0.067,0,1.0,1,0.1493332759084339,0.0
41658.48,11173.52,43,9,1,15,0.288,1,0.822,1,0.2682171793113911,0.06666666666666667
79601.27,11831.13,64,30,0,11,0.301,0,0.963,1,0.14862991507547554,0.0
65090.99,28979.47,45,11,1,16,0.856,1,0.982,1,0.4452147678196322,0.0625
46384.77,9396.92,42,22,0,5,0.843,0,0.93,1,0.20258632305388172,0.0
58455.4,22697.05,29,12,0,4,0.229,2,0.902,0,0.3882797825350609,0.0
59830.06,29248.32,42,20,0,3,0.052,4,0.929,1,0.4888566048571571,0.0
57559.4,16996.58,47,10,1,3,0.357,0,0.992,1,0.2952876506704379,0.3333333333333333
144241.77,34706.02,49,26,2,2,0.049,1,0.855,1,0.240610053523331,1.0
62183.31,14769.59,50,19,1,7,0.161,0,0.989,1,0.2375169478755634,0.14285714285714285
58243.59,15664.01,42,8,0,20,0.351,1,0.962,1,0.268939637821089,0.0
25293.17,9536.84,28,29,0,15,0.808,1,0.922,1,0.3770519867616436,0.0
43466.65,34866.87,28,21,1,7,0.528,2,0.925,0,0.80215222475162,0.14285714285714285
57743.12,10936.8,28,13,2,23,0.397,4,0.944,0,0.18940438272126617,0.08695652173913043
47739.23,22594.88,51,4,1,19,0.556,1,1.0,0,0.4732979564186519,0.05263157894736842
121044.19,17184.65,62,30,2,19,0.332,1,0.964,1,0.14197005242465582,0.10526315789473684
60350.26,9079.9,64,23,2,22,0.637,3,0.874,1,0.1504533700434762,0.09090909090909091
116069.27,12115.13,36,20,0,18,0.096,2,0.91,1,0.1043784457333108,0.0
66830.15,44222.72,24,25,1,23,0.483,1,0.86,1,0.6617181017848981,0.043478260869565216
66098.09,20521.01,51,18,5,8,0.556,1,0.808,1,0.3104629800951888,0.625
62453.91,9341.1,22,7,1,21,0.344,1,0.859,0,0.14956789735022194,0.047619047619047616
65111.14,21951.49,51,7,1,3,0.38,1,0.948,1,0.33713877533091885,0.3333333333333333
140871.06,16369.14,39,2,1,8,0.475,0,1.0,0,0.11619945217988706,0.125
22886.85,169949.6,62,1,1,22,0.114,0,1.0,1,7.4256439833354095,0.045454545454545456
26408.65,21665.09,51,22,1,4,0.823,2,0.859,0,0.8203785502098744,0.25
50904.96,14054.82,57,26,2,13,0.204,0,0.884,1,0.27609922490853545,0.15384615384615385
65426.33,45303.75,40,5,1,9,0.674,1,0.874,1,0.692439114344332,0.1111111111111111
88671.12,5439.56,62,17,1,3,0.513,1,0.759,1,0.06134533994833945,0.3333333333333333
80421.09,19138.08,46,3,3,6,0.095,2,0.928,1,0.23797339727675915,0.5
54678.83,65808.58,51,12,1,13,0.174,1,0.996,1,1.2035476984419746,0.07692307692307693
102817.64,16690.54,38,24,3,16,0.194,0,0.922,1,0.16233148319685223,0.1875
103334.9,5834.14,43,25,1,17,0.289,1,0.851,1,0.05645856337016827,0.058823529411764705
70612.93,13915.8,62,29,2,4,0.298,3,0.881,0,0.197071556158341,0.5
100241.59,46330.87,40,9,0,8,0.767,1,0.917,1,0.4621920901294563,0.0
73484.73,22984.43,22,29,0,3,0.3,1,0.994,1,0.31277831462400424,0.0
50487.2,10434.48,39,24,0,1,0.214,1,0.927,0,0.20667575147760225,0.0
88979.4,11530.13,40,10,2,10,0.174,2,0.984,0,0.12958201561260246,0.2
68317.31,12510.48,41,10,1,15,0.648,3,0.934,1,0.18312313526396165,0.06666666666666667
65039.2,22763.32,24,3,4,9,0.128,2,0.957,1,0.349993849862852,0.4444444444444444
126117.8,42956.98,27,28,0,1,0.705,4,0.874,1,0.340609969409552,0.0
21574.13,35674.88,36,6,2,6,0.741,3,0.892,0,1.6535953014096048,0.3333333333333333
34344.07,24210.34,41,8,1,11,0.286,2,0.852,0,0.7049350877749784,0.09090909090909091
38099.67,7574.62,22,12,0,9,0.59,0,0.982,1,0.1988106458664865,0.0
55197.63,7592.92,40,4,1,20,0.408,0,0.92,1,0.1375588046080964,0.05
57963.51,25456.87,36,24,3,15,0.145,0,0.688,1,0.43918786146663646,0.2
32986.25,7506.85,22,21,2,24,0.448,0,0.974,1,0.2275751259994695,0.08333333333333333
41723.57,15545.22,33,4,1,5,0.566,2,1.0,1,0.3725764597804071,0.2
44124.21,21934.69,34,5,1,9,0.55,0,0.883,1,0.4971123562325535,0.1111111111111111
196414.67,8592.89,28,0,0,3,0.416,2,0.974,1,0.04374871795472303,0.0
146228.6,9249.79,57,29,2,1,0.073,1,0.925,1,0.06325568322475905,2.0
54006.26,16931.79,24,13,0,23,0.081,1,0.792,1,0.3135153221126588,0.0
55189.61,24971.73,49,20,0,12,0.343,3,1.0,0,0.45247157934256105,0.0
38754.45,35886.42,53,4,1,16,0.568,0,0.926,0,0.9259948212398834,0.0625
27542.45,26707.82,60,7,1,7,0.22,0,0.954,1,0.969696595618763,0.14285714285714285
61669.61,18882.75,47,16,3,2,0.453,0,0.896,0,0.30619214228855995,1.5
41485.91,11082.25,47,6,2,22,0.303,0,0.919,1,0.26713286511010603,0.09090909090909091
62564.91,8973.56,58,19,0,16,0.268,0,0.951,1,0.14342800141485057,0.0
31635.97,12913.87,62,28,0,18,0.38,1,0.867,1,0.40820211929648437,0.0
46131.63,23495.99,31,9,2,13,0.557,2,1.0,0,0.5093249468965221,0.15384615384615385
69496.02,22402.6,60,18,0,10,0.159,3,0.999,1,0.32235802856048446,0.0
76644.79,4597.15,43,28,3,11,0.205,2,0.976,0,0.059979941232796125,0.2727272727272727
78433.38,10801.46,25,27,4,19,0.645,3,0.93,1,0.13771509018226677,0.21052631578947367
35879.54,39381.72,51,0,2,6,0.121,3,0.887,0,1.0976093896410044,0.3333333333333333
95487.55,18951.09,68,3,1,9,0.495,0,1.0,1,0.19846660637957514,0.1111111111111111
45344.64,7165.77,27,30,2,8,0.238,2,0.983,1,0.15802904158021766,0.25
86416.04,83233.97,21,28,0,13,0.137,4,0.912,0,0.9631773221730596,0.0
64689.56,17664.55,65,9,1,24,0.386,1,0.864,1,0.2730664731681588,0.041666666666666664
34988.27,23108.23,50,16,1,23,0.645,1,0.83,1,0.6604564901322644,0.043478260869565216
56379.09,23337.53,31,17,2,14,0.164,2,0.942,1,0.41393945876033117,0.14285714285714285
76615.62,14174.36,59,20,2,5,0.555,4,0.923,1,0.18500613843495622,0.4
85645.93,11217.21,40,23,0,23,0.182,1,1.0,1,0.13097189790571484,0.0
61004.2,71483.06,37,11,1,8,0.525,0,1.0,1,1.171772763186797,0.125
129500.89,34551.66,35,27,1,9,0.445,1,0.943,1,0.2668063516783553,0.1111111111111111
102285.42,30711.31,50,1,0,22,0.368,2,0.934,1,0.3002511012811015,0.0
57910.16,26179.06,27,1,1,7,0.455,0,0.859,1,0.45206333396419557,0.14285714285714285
91098.57,9376.58,38,29,2,12,0.083,6,1.0,1,0.10292785056889477,0.16666666666666666
155181.34,41296.03,35,5,0,23,0.109,3,0.936,0,0.26611466301296277,0.0
157056.46,10405.51,23,30,1,8,0.14,1,0.982,1,0.06625330788685801,0.125
37404.36,21639.24,58,8,1,15,0.358,1,1.0,0,0.5785218621572459,0.06666666666666667
42838.93,6201.36,21,11,0,1,0.721,2,0.9,1,0.14475991813987885,0.0
126798.69,4777.0,68,0,0,24,0.486,7,0.882,1,0.03767389079492856,0.0
40372.98,22137.24,25,29,0,11,0.613,0,1.0,0,0.5483182068799479,0.0
35846.42,10638.26,38,11,1,17,0.3,0,0.982,1,0.2967732900523958,0.058823529411764705
52227.02,4940.23,25,5,1,13,0.121,0,0.92,1,0.09459145859748459,0.07692307692307693
78530.67,25578.9,38,14,2,11,0.4,1,1.0,0,0.32571860140757747,0.18181818181818182
62072.85,71409.02,50,4,1,10,0.423,1,0.918,1,1.1504066592721296,0.1
48503.39,44415.39,25,24,1,1,0.519,0,0.963,1,0.9157172313110485,1.0
47989.95,15227.68,46,2,1,7,0.366,1,0.9,0,0.317309770066441,0.14285714285714285
47173.66,18103.79,58,15,2,10,0.265,0,0.939,1,0.3837690355168541,0.2
43755.09,32052.68,43,12,0,9,0.148,5,0.921,1,0.7325474590499071,0.0
181475.76,37328.42,26,1,2,7,0.507,0,0.887,1,0.20569369705353485,0.2857142857142857
74311.61,14397.77,54,1,1,16,0.266,0,0.957,1,0.1937485946004938,0.0625
96875.71,18404.35,30,16,0,20,0.282,3,0.895,1,0.1899789947345934,0.0
52159.3,21884.34,21,12,2,22,0.411,4,0.98,1,0.4195673638258182,0.09090909090909091
59782.13,25800.44,42,4,3,24,0.598,1,0.919,1,0.43157445209797646,0.125
47147.83,16508.45,34,4,1,16,0.318,2,0.82,1,0.3501423077159649,0.0625
19709.85,16648.44,22,24,5,10,0.131,0,0.983,0,0.8446761390878165,0.5
34962.75,44135.43,59,22,2,16,0.267,2,0.985,0,1.2623557929510694,0.125
28777.93,39510.25,50,18,0,4,0.358,0,1.0,1,1.3729357879458322,0.0
23617.42,24549.43,65,25,2,20,0.446,1,0.941,1,1.0394628202403142,0.1
37957.83,55025.28,44,2,3,13,0.227,1,0.953,1,1.4496424057961164,0.23076923076923078
117992.06,14001.75,42,21,1,4,0.188,2,0.974,0,0.11866688317841048,0.25
63713.15,51692.08,62,23,0,11,0.434,2,1.0,1,0.81132513460722,0.0
116180.03,25610.61,24,6,0,8,0.306,2,1.0,1,0.22043900315742732,0.0
78204.68,150888.14,38,16,0,9,0.607,1,0.962,1,1.9294003888258353,0.0
92438.05,8291.73,60,23,0,2,0.095,0,0.938,1,0.08970039934853666,0.0
43336.0,11499.43,35,18,1,1,0.329,0,0.999,0,0.26535513199187744,1.0
82283.06,23631.73,64,7,0,9,0.401,3,0.935,1,0.2872004274026756,0.0
90225.19,23302.81,34,20,3,8,0.323,1,0.85,1,0.25827388116334254,0.375
50143.86,63941.08,41,23,0,24,0.489,0,0.835,1,1.2751527305636223,0.0
83611.45,11657.25,64,0,3,7,0.307,1,0.919,0,0.13942169403831653,0.42857142857142855
83861.93,32413.3,32,17,1,8,0.271,0,0.948,1,0.3865079184321181,0.125
50758.98,38320.03,68,15,2,22,0.659,0,1.0,1,0.7549408991276025,0.09090909090909091
39218.22,28456.96,23,11,0,21,0.408,1,0.932,0,0.7256055986222729,0.0
38150.14,9638.1,34,1,0,2,0.565,4,0.943,0,0.2526360322661988,0.0
67580.18,44943.9,49,2,0,3,0.61,1,0.912,1,0.6650455799318676,0.0
75304.64,40022.15,50,23,2,3,0.417,2,0.983,1,0.5314699067680292,0.6666666666666666
45501.74,26578.48,65,25,1,12,0.488,3,0.96,0,0.5841200798035416,0.08333333333333333
65782.29,20556.92,68,12,2,14,0.385,2,0.895,0,0.3124993064242671,0.14285714285714285
84026.22,20849.75,54,29,4,9,0.686,1,0.869,1,0.24813385631294613,0.4444444444444444
85847.55,17101.97,53,28,1,1,0.034,1,0.912,1,0.1992132565227546,1.0
130677.61,27299.87,36,20,1,5,0.187,1,0.881,1,0.20891008031138616,0.2
115472.07,18367.99,60,18,0,15,0.521,1,0.924,1,0.15906868214971812,0.0
41421.75,10369.1,52,29,0,9,0.536,2,0.95,1,0.2503298387924219,0.0
138656.7,9104.67,22,18,2,3,0.514,1,0.905,1,0.06566339744130648,0.6666666666666666
51185.07,11040.26,61,28,1,16,0.391,1,1.0,1,0.21569297453339423,0.0625
104019.67,20795.94,38,30,1,15,0.414,1,1.0,1,0.19992314915054046,0.06666666666666667
67019.34,17687.36,44,6,0,12,0.519,5,0.924,0,0.2639142671354269,0.0
53996.54,20704.38,44,20,3,23,0.474,1,0.873,1,0.3834390129441627,0.13043478260869565
28815.8,24925.72,61,22,1,21,0.611,0,0.938,1,0.8650018392687345,0.047619047619047616
60170.56,11972.51,34,25,2,1,0.532,2,0.931,0,0.19897621029287413,2.0
32222.5,46667.63,40,10,1,22,0.509,2,0.936,1,1.4482932733338505,0.045454545454545456
100451.19,15125.16,22,26,1,2,0.583,2,0.912,1,0.1505722331412898,0.5
128630.5,13580.63,38,15,2,12,0.337,0,0.867,1,0.10557861471423961,0.16666666666666666
45412.04,24628.96,25,11,0,22,0.404,1,0.942,1,0.5423442769802898,0.0
74460.9,5455.59,49,4,1,24,0.491,2,0.915,1,0.07326784930077397,0.041666666666666664
46897.35,10767.41,64,9,2,1,0.646,2,0.922,0,0.22959527563924187,2.0
48987.69,34058.14,43,30,1,2,0.106,2,0.947,0,0.6952387426310569,0.5
92103.22,5818.53,65,22,0,6,0.467,3,0.935,1,0.0631740128086727,0.0
63882.47,37218.09,68,22,0,7,0.686,1,0.945,1,0.5826025512163195,0.0
142199.2,48067.7,23,27,3,7,0.589,5,0.912,1,0.3380307343501229,0.42857142857142855
52320.21,14157.23,46,8,4,11,0.509,0,0.965,0,0.27058817233340615,0.36363636363636365
101909.85,21759.49,46,20,5,8,0.459,1,0.89,1,0.21351704472138858,0.625
67912.72,37254.71,39,11,3,14,0.518,1,0.864,1,0.5485674848540891,0.21428571428571427
92989.57,13289.29,61,26,0,21,0.203,1,0.878,1,0.14291161901275595,0.0
53152.56,31640.12,40,13,1,14,0.703,1,0.893,0,0.5952699173849764,0.07142857142857142
63566.45,11636.25,23,26,4,8,0.059,0,0.85,1,0.183056470826985,0.5
61707.95,13196.22,47,23,0,14,0.605,0,0.822,1,0.21384959312373852,0.0
44619.08,10705.99,30,23,5,15,0.06,0,0.975,1,0.23994197101329742,0.3333333333333333
87559.97,22490.49,38,28,2,22,0.653,2,1.0,1,0.2568581282063025,0.09090909090909091
87094.99,38208.26,45,24,0,23,0.498,1,0.979,1,0.4386964164069598,0.0
84901.09,15969.78,56,9,0,7,0.385,1,0.906,1,0.18809864514106947,0.0
129803.51,7877.89,34,16,0,23,0.453,3,0.82,1,0.060690885785754184,0.0
124785.02,8904.99,39,14,1,20,0.406,1,0.953,1,0.07136265234400731,0.05
54908.17,23262.94,24,2,1,4,0.03,3,0.827,1,0.4236699201594225,0.25
76881.16,59683.01,39,18,2,14,0.338,2,0.934,0,0.7763021525689778,0.14285714285714285
49095.48,23249.72,49,13,0,4,0.523,1,0.884,1,0.47356131358732007,0.0
65686.75,13997.64,51,12,4,12,0.784,3,0.78,1,0.21309685743319617,0.3333333333333333
49625.26,29618.27,35,3,1,2,0.374,0,1.0,1,0.5968385858331019,0.5
134749.69,15405.08,23,15,1,8,0.316,2,0.852,1,0.1143236767372155,0.125
76558.22,14076.21,49,17,1,15,0.064,0,0.915,1,0.18386281708221533,0.06666666666666667
58925.51,9654.01,53,3,0,8,0.273,1,0.931,0,0.16383413567400604,0.0
111220.6,44964.06,25,19,0,1,0.394,2,0.907,1,0.4042781642969018,0.0
24473.98,3455.22,45,5,1,10,0.53,4,0.973,1,0.14117932596169483,0.1
26259.85,30234.4,25,4,1,13,0.188,1,0.888,0,1.1513546345466559,0.07692307692307693
92992.11,13315.62,43,12,1,19,0.622,1,0.967,0,0.14319085780503316,0.05263157894736842
66792.99,13785.95,52,12,2,4,0.479,1,0.962,1,0.20639815645324455,0.5
72754.31,54075.25,56,28,0,12,0.375,1,0.844,1,0.743258371909513,0.0
35784.29,11315.65,55,2,0,5,0.734,3,0.957,1,0.3162183740406754,0.0
64323.95,11568.97,58,10,1,4,0.405,0,0.866,1,0.1798547819280377,0.25
160126.88,16537.25,32,22,2,3,0.616,3,0.858,1,0.10327591469964317,0.6666666666666666
94186.52,23555.81,62,7,1,19,0.496,2,0.96,1,0.25009746617668854,0.05263157894736842
70158.38,13506.43,38,30,0,23,0.44,1,0.911,0,0.19251342462582516,0.0
53346.75,6471.21,39,23,0,16,0.35,3,0.966,1,0.12130467179350195,0.0
54425.32,10254.0,59,29,0,10,0.134,3,0.967,1,0.18840495563462006,0.0
24934.4,41398.26,37,29,0,23,0.104,2,0.84,1,1.6602869930698152,0.0
72990.22,18896.5,24,3,3,12,0.381,1,0.992,1,0.2588908486643827,0.25
95092.93,24132.96,56,14,2,13,0.434,2,0.96,1,0.2537829047858763,0.15384615384615385
31987.93,15187.12,53,23,1,16,0.249,1,0.899,1,0.47477657979119003,0.0625
48267.08,11724.71,49,0,2,16,0.548,1,0.93,1,0.24291318223517971,0.125
38610.65,53559.43,28,14,1,12,0.119,0,0.994,0,1.3871672712062604,0.08333333333333333
42097.12,15927.5,51,21,0,12,0.349,2,0.918,1,0.37835129814106044,0.0
66583.31,13493.14,30,24,1,8,0.535,2,1.0,1,0.2026504840327103,0.125
25442.13,36703.21,48,12,0,17,0.465,1,1.0,1,1.4426154571177805,0.0
85696.24,11255.28,45,26,0,17,0.26,2,0.948,0,0.13133925129037166,0.0
91251.74,12228.86,58,20,4,11,0.449,5,0.924,1,0.13401234869603582,0.36363636363636365
58055.02,18120.29,68,1,1,18,0.199,0,0.927,1,0.31212270704583345,0.05555555555555555
21286.4,18003.16,30,8,1,4,0.565,4,0.898,0,0.8457587943475646,0.25
41512.68,21308.78,26,29,3,10,0.496,3,0.949,1,0.5133077411528236,0.3
113204.19,70102.37,48,0,0,24,0.352,0,0.988,1,0.6192559657023295,0.0
18621.0,22397.14,67,3,1,18,0.223,1,0.846,1,1.202789323881639,0.05555555555555555
55589.91,3836.79,28,10,0,18,0.357,1,0.985,1,0.06901953969704214,0.0
38221.07,22252.76,44,30,3,21,0.642,3,1.0,1,0.5822118533049964,0.14285714285714285
93358.22,18448.7,40,21,1,15,0.224,2,0.98,1,0.19761195104191148,0.06666666666666667
47970.49,18515.61,36,4,0,16,0.371,2,0.931,0,0.38597917177831625,0.0
77957.72,21120.36,53,12,2,12,0.03,2,0.977,1,0.27092069906610916,0.16666666666666666
